"ID","IS_PARKING_ENABLED","NAME","DISPLAY_NAME","OPENING_TIME","CLOSING_TIME","CATEGORY_TYPE_ID","PARKING_TYPE_ID","STRUCTURE_TYPE_ID","POWER_SUPPLY_AVAILABLE","SURVEILLANCE_AVAILABLE","VALET","PARKING_ID_NUMBER","PARKING_AGGREGATOR_ID","ADDRESS_ID","PHOTO_ID","CONTACT_DATA_ID","TICKET_SYSTEM_ID","OWNERSHIP_TYPE_ID","IS_PASS_AVAILABLE","CREATED_ON","CREATED_BY","MODIFIED_ON","MODIFIED_BY","GEOHASH","UNIQUE_ID","LOCATION_ID","COMPANY_ID","IS_ONLINE_BOOKABLE","MULTI_BOOKING_DAYS","IS_MULTI_DAYS_PARKING_ALLOWED","PARKPLUS_RATING","PARKING_DISABLE_ON","IS_CANCELLATION_AVAILABLE","IS_DUPLICATE_PARKING","IS_DISABLED_BY_ADMIN"
10214,1,MCD Parking Fountain Chowk To Sant Nagar Chowk  2,MCD Parking Fountain Chowk To Sant Nagar Chowk  2,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17875",100002,10214,10194,4934,,100002,0,2023-12-29 15:00:29.000,SYSTEM,2023-12-29 15:00:29.000,SYSTEM,ttng5,"17875_562_13",17875,562,1,0,0,,,0,0,0
9443,1,Milap Cinema Pay and Park,Milap Cinema Pay and Park,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15437",100002,9443,9423,4103,,100002,0,2023-08-09 10:34:34.000,SYSTEM,2024-03-12 13:03:42.000,SYSTEM,te7v1,"15437_562_13",15437,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9444,1,"SV Parking Service Two Wheeler Parking Apollo Hospital, Jubilee Hills, Hyderabad","SV Parking Service Two Wheeler Parking Apollo Hospital, Jubilee Hills, Hyderabad",1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16846",100002,9444,9424,4104,,100002,0,2023-08-09 10:37:23.000,SYSTEM,2024-03-12 13:03:42.000,SYSTEM,tepg0,"16846_562_13",16846,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9445,1,Central Railway Car Parking Thane West,Central Railway Car Parking Thane West,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"16847",100002,9445,9425,4105,,100002,0,2023-08-09 16:35:43.000,SYSTEM,2025-07-31 15:08:28.000,SYSTEM,te7vh,"16847_562_13",16847,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
9455,1,Mega Classic Pay and Park MCGM- Borivali West,Mega Classic Pay and Park MCGM- Borivali West,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"13598",100002,9455,9435,4115,,100002,0,2023-08-10 16:15:25.000,SYSTEM,2024-03-12 13:03:37.000,SYSTEM,te7v3,"13598_562_13",13598,562,1,10,1,,2023-09-25 05:43:38.000,0,0,0
9514,1,NMCD Parking Beside Anarkali Building-Jhandewala,NMCD Parking Beside Anarkali Building-Jhandewala,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"7964",100002,9514,9494,4174,,100002,0,2023-08-23 18:04:46.000,SYSTEM,2023-08-23 18:04:46.000,SYSTEM,ttnfu,"7964_562_13",7964,562,1,0,0,,,0,0,0
9529,1,MCD Authorised Parking Naraina near Bikanerwala,MCD Authorised Parking Naraina near Bikanerwala,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16976",100002,9529,9509,4189,,100002,0,2023-08-26 14:38:35.000,SYSTEM,2023-08-26 14:38:35.000,SYSTEM,ttnfg,"16976_562_13",16976,562,1,0,0,,,0,0,0
9562,1,E2 East Zone Buddha International Circuit,E2 East Zone Buddha International Circuit,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16625",100002,9562,9542,4222,,100002,0,2023-09-01 10:51:06.000,SYSTEM,2024-03-12 13:03:07.000,SYSTEM,ttp1h,"16625_562_13",16625,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9581,1,MCD Parking Auth Loha mandi Naraina,MCD Parking Auth Loha mandi Naraina,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17048",100002,9581,9561,4241,,100002,0,2023-09-02 12:45:46.000,SYSTEM,2023-09-02 12:45:46.000,SYSTEM,ttnfg,"17048_562_13",17048,562,1,0,0,,,0,0,0
9601,1,Northern Railway Car Parking - Haridwar,Northern Railway Car Parking - Haridwar,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17055",100002,9601,9581,4261,,100002,0,2023-09-04 10:28:51.000,SYSTEM,2024-03-12 13:03:04.000,SYSTEM,ttrd6,"17055_562_13",17055,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9623,1,Fortis Hospital Malviya Nagar Point 2-Jaipur,Fortis Hospital Malviya Nagar Point 2-Jaipur,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17087",100002,9623,9603,4283,,100002,0,2023-09-06 17:23:07.000,SYSTEM,2024-03-12 13:03:01.000,SYSTEM,tsvbs,"17087_562_13",17087,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9624,1,Fortis Hospital Malviya Nagar Point 3-Jaipur,Fortis Hospital Malviya Nagar Point 3-Jaipur,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17088",100002,9624,9604,4284,,100002,0,2023-09-06 17:23:51.000,SYSTEM,2024-03-12 13:03:01.000,SYSTEM,tsvbs,"17088_562_13",17088,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9625,1,MCD Authorised  Parking Around Ajmal Khan Park- Karol Bagh,MCD Authorised  Parking Around Ajmal Khan Park- Karol Bagh,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17091",100002,9625,9605,4285,,100002,0,2023-09-06 17:24:43.000,SYSTEM,2023-09-06 17:24:43.000,SYSTEM,ttnfu,"17091_562_13",17091,562,1,0,0,,,0,0,0
9701,1,MCD Authorised Parking NBCC Palace Point 1,MCD Authorised Parking NBCC Palace Point 1,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17115",100002,9701,9681,4361,,100002,0,2023-09-20 17:06:09.000,SYSTEM,2025-10-23 14:55:15.000,SYSTEM,ttnft,"17115_562_13",17115,562,0,0,0,,,0,0,0
9744,1,Ease Zone Mall-Malad,Ease Zone Mall-Malad,1970-01-01 12:00:00.000,1970-01-01 20:00:00.000,100002,100004,100001,1,1,0,"7804",100002,9744,9724,4404,,100002,0,2023-09-25 16:32:14.000,SYSTEM,2024-03-12 13:02:50.000,SYSTEM,te7v1,"7804_562_13",7804,562,1,0,0,,2023-10-11 06:31:07.000,0,0,0
9841,1,MCD Parking at Ajmal Khan Ground,MCD Parking at Ajmal Khan Ground,1970-01-01 10:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"17520",100002,9841,9821,4501,,100002,0,2023-11-01 11:43:42.000,SYSTEM,2023-11-01 11:43:42.000,SYSTEM,ttngh,"17520_562_13",17520,562,1,0,0,,,0,0,0
9941,1,Nexus Mall Koramangla- Valet Parking,Nexus Mall Koramangla- Valet Parking,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100002,100004,100001,1,1,0,"12698",100002,9941,9921,4601,,100002,0,2023-11-21 12:54:50.000,SYSTEM,2024-05-16 15:35:04.000,SYSTEM,tdr1w,"12698_562_13",12698,562,0,0,0,,2023-11-21 12:55:34.000,0,0,0
9942,1,WeWork The Pavillion,WeWork The Pavillion,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100002,100004,100001,1,1,0,"17490",100002,9942,9922,4602,,100002,0,2023-11-22 12:09:44.000,SYSTEM,2023-11-22 12:09:44.000,SYSTEM,tdr1v,"17490_562_13",17490,562,1,0,0,,,0,0,0
10001,1,Sector 18 Gurgaon Near Sarhol Thana- Gurugram,Sector 18 Gurgaon Near Sarhol Thana- Gurugram,1970-01-01 09:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"10006",100002,10001,9981,4661,,100002,0,2023-11-30 13:18:09.000,SYSTEM,2024-05-13 09:54:52.000,SYSTEM,ttnf1,"10006_562_13",10006,562,0,0,0,,,0,0,0
10021,1,Chickpet Metro Parking Lot 2-Basavangudi,Chickpet Metro Parking Lot 2-Basavangudi,1970-01-01 07:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"13400",100002,10021,10001,4681,,100002,0,2023-12-04 12:09:09.000,SYSTEM,2024-06-12 11:16:36.000,SYSTEM,tdr1v,"13400_562_13",13400,562,0,0,0,,,0,0,0
10022,1,HSR BDA Parking Lot 4-HSR Layout,HSR BDA Parking Lot 4-HSR Layout,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"13525",100002,10022,10002,4682,,100002,0,2023-12-04 13:02:39.000,SYSTEM,2023-12-04 13:02:39.000,SYSTEM,tdr1q,"13525_562_13",13525,562,1,0,0,,,0,0,0
10025,1,EDMC Parking Near Ghazipur Sabji Mandi,EDMC Parking Near Ghazipur Sabji Mandi,1970-01-01 09:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"9772",100002,10025,10005,4685,,100002,0,2023-12-04 13:07:58.000,SYSTEM,2023-12-04 13:07:58.000,SYSTEM,ttnfz,"9772_562_13",9772,562,1,0,0,,,0,0,0
10026,1,Yeshwanthpur Railway Station Car Parking -3,Yeshwanthpur Railway Station Car Parking -3,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17726",100002,10026,10006,4686,,100002,0,2023-12-05 10:41:34.000,SYSTEM,2023-12-05 10:41:34.000,SYSTEM,tdr4h,"17726_562_13",17726,562,1,0,0,,,0,0,0
7988,1,MCD Authorised Parking Plot Number 81 and 82 near Nehru Place,MCD Authorised Parking Plot Number 81 and 82 near Nehru Place,1970-01-01 09:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"7579",100002,7988,7968,2648,,100002,0,2023-06-05 18:39:59.000,SYSTEM,2024-03-29 18:48:32.000,SYSTEM,ttnfm,"7579_562_13",7579,562,1,0,0,,,0,0,0
7993,1,NDMC Parking near Saroj Hospital,NDMC Parking near Saroj Hospital,1970-01-01 00:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"7596",100002,7993,7973,2653,,100002,0,2023-06-05 18:40:01.000,SYSTEM,2023-06-06 14:56:23.000,SYSTEM,ttng7,"7596_562_13",7596,562,1,0,0,,,0,0,0
7995,1,SDMC Parking near Basement 5,SDMC Parking near Basement 5,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7598",100002,7995,7975,2655,,100002,0,2023-06-05 18:40:03.000,SYSTEM,2024-03-12 08:19:11.000,SYSTEM,ttnff,"7598_562_13",7598,562,0,0,0,,,0,0,0
7996,1,SDMC Parking near Authority,SDMC Parking near Authority,1970-01-01 09:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"7604",100002,7996,7976,2656,,100002,0,2023-06-05 18:40:03.000,SYSTEM,2023-12-21 10:54:03.000,SYSTEM,ttnff,"7604_562_13",7604,562,1,0,0,,2023-07-31 11:54:44.000,0,0,0
7997,1,SDMC Parking near DDA Building,SDMC Parking near DDA Building,1970-01-01 08:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7607",100002,7997,7977,2657,,100002,0,2023-06-05 18:40:04.000,SYSTEM,2023-08-25 10:15:34.000,SYSTEM,ttnff,"7607_562_13",7607,562,1,0,0,,,0,0,0
7998,1,SDMC Parking Basement 7A,SDMC Parking Basement 7A,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7608",100002,7998,7978,2658,,100002,0,2023-06-05 18:40:04.000,SYSTEM,2024-03-12 13:11:20.000,SYSTEM,ttnff,"7608_562_13",7608,562,1,0,0,,,0,0,0
8003,1,NDMC Parking near Aakash Cinema,NDMC Parking near Aakash Cinema,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7639",100002,8003,7983,2663,,100002,0,2023-06-05 18:40:07.000,SYSTEM,2023-12-07 11:11:50.000,SYSTEM,ttngk,"7639_562_13",7639,562,1,7,1,,,0,0,0
8004,1,NDMC Parking near Lusa Tower,NDMC Parking near Lusa Tower,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7640",100002,8004,7984,2664,,100002,0,2023-06-05 18:40:07.000,SYSTEM,2024-02-28 14:40:21.000,SYSTEM,ttngk,"7640_562_13",7640,562,1,7,1,,,0,0,0
8005,1,NDMC Parking near Usha Kiran,NDMC Parking near Usha Kiran,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7643",100002,8005,7985,2665,,100002,0,2023-06-05 18:40:08.000,SYSTEM,2024-02-28 14:39:15.000,SYSTEM,ttngk,"7643_562_13",7643,562,1,7,1,,,0,0,0
8008,1,Unity Building Parking,Unity Building Parking,1970-01-01 08:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"7657",100002,8008,7988,2668,,100002,0,2023-06-05 18:40:09.000,SYSTEM,2024-05-28 13:13:01.000,SYSTEM,tdr1v,"7657_562_13",7657,562,1,0,0,,2024-03-12 13:11:14.000,0,0,0
8009,1,V K Enterprises-Yellappa Chetty,V K Enterprises-Yellappa Chetty,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7709",100002,8009,7989,2669,,100002,0,2023-06-05 18:40:10.000,SYSTEM,2024-05-15 17:56:07.000,SYSTEM,tdr1y,"7709_562_13",7709,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8010,1,MCD Parking near Health Kart,MCD Parking near Health Kart,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"6117",100002,8010,7990,2670,,100002,0,2023-06-05 18:40:10.000,SYSTEM,2024-08-06 00:33:53.000,SYSTEM,ttnfz,"6117_562_13",6117,562,0,0,0,,,0,0,0
8012,1,Hotel SS Lumina,Hotel SS Lumina,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7719",100002,8012,7992,2672,,100002,0,2023-06-05 18:40:11.000,SYSTEM,2023-12-07 11:49:31.000,SYSTEM,tdr1w,"7719_562_13",7719,562,1,30,1,,2023-09-25 05:43:38.000,0,0,0
8017,1,Sarawati Kunj Appartment West -Vinod Nagar,Sarawati Kunj Appartment West -Vinod Nagar,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7740",100002,8017,7997,2677,,100002,0,2023-06-05 18:40:14.000,SYSTEM,2023-12-07 11:46:36.000,SYSTEM,ttnfz,"7740_562_13",7740,562,1,0,0,,,0,0,0
8018,1,EDMC Parking C Block Allah Colony- Pandav Nagar,EDMC Parking C Block Allah Colony- Pandav Nagar,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7741",100002,8018,7998,2678,,100002,0,2023-06-05 18:40:14.000,SYSTEM,2025-01-02 22:15:55.000,SYSTEM,ttnfy,"7741_562_13",7741,562,1,0,0,,2024-03-12 13:11:09.000,0,0,0
8021,1,Road Number 4 and 5 Bhikaji Cama Place- R K Puram,Road Number 4 and 5 Bhikaji Cama Place- R K Puram,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7745",100002,8021,8001,2681,,100002,0,2023-06-05 18:40:16.000,SYSTEM,2024-03-12 13:11:09.000,SYSTEM,ttnfs,"7745_562_13",7745,562,1,0,0,,,0,0,0
8022,1,MCD Authorised Parking Bhikaji Cama Place,MCD Authorised Parking Bhikaji Cama Place,1970-01-01 08:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7746",100002,8022,8002,2682,,100002,0,2023-06-05 18:40:16.000,SYSTEM,2025-01-10 13:25:46.000,SYSTEM,ttnfs,"7746_562_13",7746,562,0,0,0,,2024-03-12 13:11:08.000,0,0,0
8023,1,SDMC Parking Bhikaji Cama Place Mohta Building-Rama Krishna Puram,SDMC Parking Bhikaji Cama Place Mohta Building-Rama Krishna Puram,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7748",100002,8023,8003,2683,,100002,0,2023-06-05 18:40:17.000,SYSTEM,2024-05-31 12:14:04.000,SYSTEM,ttnfs,"7748_562_13",7748,562,1,0,0,,2024-03-12 13:11:07.000,0,0,0
9093,1,In front of Bar Line,In front of Bar Line,1970-01-01 08:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9540",100002,9093,9073,3753,,100002,0,2023-06-06 19:19:10.000,SYSTEM,2024-05-24 17:59:43.000,SYSTEM,ttnfx,"9540_562_13",9540,562,0,0,0,,2023-07-31 12:12:51.000,0,0,0
9452,1,N5 Budha International Circuit,N5 Budha International Circuit,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"16623",100002,9452,9432,4112,,100002,0,2023-08-10 14:40:04.000,SYSTEM,2024-03-12 13:03:38.000,SYSTEM,ttp1k,"16623_562_13",16623,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9453,1,N1 Budha International Circuit,N1 Budha International Circuit,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"16618",100002,9453,9433,4113,,100002,0,2023-08-10 14:41:02.000,SYSTEM,2024-03-12 13:03:38.000,SYSTEM,ttp1k,"16618_562_13",16618,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9457,1,Vidyavihar BEST Bus Station West,Vidyavihar BEST Bus Station West,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"16366",100002,9457,9437,4117,,100002,0,2023-08-11 01:02:28.000,SYSTEM,2025-05-31 17:09:08.000,SYSTEM,te7ud,"16366_562_13",16366,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
9458,1,Vikhroli BEST Bus Station East,Vikhroli BEST Bus Station East,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"16365",100002,9458,9438,4118,,100002,0,2023-08-11 01:08:55.000,SYSTEM,2025-05-31 17:08:00.000,SYSTEM,te7ue,"16365_562_13",16365,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
9460,1,DMRC Parking Moti Nagar,DMRC Parking Moti Nagar,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"8245",100002,9460,9440,4120,,100002,0,2023-08-11 10:22:23.000,SYSTEM,2023-08-11 10:22:23.000,SYSTEM,ttng5,"8245_562_13",8245,562,1,0,0,,,0,0,0
9461,1,MCD Authorised Parking near Rajmandir M2K,MCD Authorised Parking near Rajmandir M2K,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16347",100002,9461,9441,4121,,100002,0,2023-08-11 10:23:31.000,SYSTEM,2023-08-11 10:23:31.000,SYSTEM,ttng6,"16347_562_13",16347,562,1,0,0,,,0,0,0
9485,1,Vittalwadi East Railway Parking,Vittalwadi East Railway Parking,1970-01-01 00:00:00.000,1970-01-01 00:00:00.000,100019,100004,100001,1,1,0,"11063",100002,9485,9465,4145,,100002,0,2023-08-17 17:08:13.000,SYSTEM,2024-05-15 12:44:47.000,SYSTEM,tekj2,"11063_562_13",11063,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9486,1,North MCD Parking Opposite Rohini City Center-Rohini,North MCD Parking Opposite Rohini City Center-Rohini,1970-01-01 10:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"7595",100002,9486,9466,4146,,100002,0,2023-08-18 14:50:18.000,SYSTEM,2025-05-19 18:16:21.000,SYSTEM,ttng6,"7595_562_13",7595,562,0,0,0,,,0,0,0
9507,0,Central Railway Bike Parking Thane West,Central Railway Bike Parking Thane West,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"16863",100002,9507,9487,4167,,100002,0,2023-08-22 11:36:39.000,SYSTEM,2023-08-22 11:36:39.000,SYSTEM,te7vh,"16863_562_13",16863,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9510,1,Central Railway Pay And Park Badlapur B,Central Railway Pay And Park Badlapur B,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"16340",100002,9510,9490,4170,,100002,0,2023-08-22 13:57:55.000,SYSTEM,2023-12-30 16:26:46.000,SYSTEM,tekj4,"16340_562_13",16340,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
9511,1,Parking Plot No 34 Rani Bagh Keshav Puram Zone,Parking Plot No 34 Rani Bagh Keshav Puram Zone,1970-01-01 00:00:00.000,1970-01-01 00:00:00.000,100019,100004,100001,1,1,0,"11281",100002,9511,9491,4171,,100002,0,2023-08-22 15:16:22.000,SYSTEM,2023-08-22 15:16:22.000,SYSTEM,ttng5,"11281_562_13",11281,562,1,0,0,,,0,0,0
9559,1,MCD Parking Near Bank Of Baroda K P Block Market,MCD Parking Near Bank Of Baroda K P Block Market,1970-01-01 10:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"17024",100002,9559,9539,4219,,100002,0,2023-08-31 15:59:58.000,SYSTEM,2024-03-12 13:03:09.000,SYSTEM,ttng7,"17024_562_13",17024,562,1,0,0,,,0,0,0
9564,1,Kaveri parking 2,Kaveri parking 2,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17015",100002,9564,9544,4224,,100002,0,2023-09-01 14:47:09.000,SYSTEM,2024-03-12 13:03:06.000,SYSTEM,tdr1e,"17015_562_13",17015,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
10625,1,MCD Parking Under Flyover Part 2 near Naraina,MCD Parking Under Flyover Part 2 near Naraina,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17840",100002,10625,10605,5345,,100002,0,2024-01-16 10:28:29.000,SYSTEM,2024-03-29 14:21:28.000,SYSTEM,ttnfg,"17840_562_13",17840,562,1,0,0,,,0,0,0
10628,1,MCD Parking near Sadbhavana Apartment,MCD Parking near Sadbhavana Apartment,1970-01-01 10:00:00.000,1970-01-01 18:00:00.000,100019,100004,100001,1,1,0,"17922",100002,10628,10608,5348,,100002,0,2024-01-16 10:28:30.000,SYSTEM,2024-05-27 08:18:26.000,SYSTEM,ttnfy,"17922_562_13",17922,562,1,0,0,,,0,0,0
10630,1,MLCP Nagar Nigam,MLCP Nagar Nigam,1970-01-01 08:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"17924",100002,10630,10610,5350,,100002,0,2024-01-16 10:28:31.000,SYSTEM,2024-01-16 10:28:31.000,SYSTEM,tszhz,"17924_562_13",17924,562,0,0,0,,,0,0,0
10633,1,Daruk Parking,Daruk Parking,1970-01-01 08:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"17927",100002,10633,10613,5353,,100002,0,2024-01-16 10:28:32.000,SYSTEM,2024-10-24 16:37:54.000,SYSTEM,tszhz,"17927_562_13",17927,562,1,0,0,,,0,0,0
10634,1,Authorised PD Parking Badkal Mor Metro Station,Authorised PD Parking Badkal Mor Metro Station,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17937",100002,10634,10614,5354,,100002,0,2024-01-16 10:28:32.000,SYSTEM,2024-01-16 10:28:32.000,SYSTEM,ttncx,"17937_562_13",17937,562,0,0,0,,,0,0,0
10635,1,MCD Parking Fountain Chowk To Bikaner Red Light-7,MCD Parking Fountain Chowk To Bikaner Red Light-7,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17956",100002,10635,10615,5355,,100002,0,2024-01-16 10:28:33.000,SYSTEM,2024-12-02 22:46:14.000,SYSTEM,ttng5,"17956_562_13",17956,562,1,0,0,,,0,0,0
10638,1,MCD Parking Fountain Chowk To Sant Nagar Chowk 24,MCD Parking Fountain Chowk To Sant Nagar Chowk 24,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17962",100002,10638,10618,5358,,100002,0,2024-01-16 10:28:34.000,SYSTEM,2024-08-01 15:56:07.000,SYSTEM,ttng5,"17962_562_13",17962,562,1,0,0,,,0,0,0
10641,1,MCD Parking Fountain Chowk To Sant Nagar Chowk 21,MCD Parking Fountain Chowk To Sant Nagar Chowk 21,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17965",100002,10641,10621,5361,,100002,0,2024-01-16 10:28:35.000,SYSTEM,2024-08-01 15:58:12.000,SYSTEM,ttng5,"17965_562_13",17965,562,1,0,0,,,0,0,0
10642,1,MCD Parking Fountain Chowk To Sant Nagar Chowk  20,MCD Parking Fountain Chowk To Sant Nagar Chowk  20,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17966",100002,10642,10622,5362,,100002,0,2024-01-16 10:28:36.000,SYSTEM,2024-12-02 22:47:10.000,SYSTEM,ttng5,"17966_562_13",17966,562,1,0,0,,,0,0,0
10644,1,MCD Parking Fountain Chowk To Sant Nagar Chowk 16,MCD Parking Fountain Chowk To Sant Nagar Chowk 16,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"17949",100002,10644,10624,5364,,100002,0,2024-01-16 10:28:37.000,SYSTEM,2024-12-02 22:48:00.000,SYSTEM,ttng5,"17949_562_13",17949,562,1,0,0,,,0,0,0
10646,1,Market  kameti Faridabad,Market  kameti Faridabad,1970-01-01 10:00:00.000,1970-01-01 18:00:00.000,100019,100004,100001,1,1,0,"17983",100002,10646,10626,5366,,100002,0,2024-01-16 10:28:38.000,SYSTEM,2024-01-16 10:28:38.000,SYSTEM,ttncq,"17983_562_13",17983,562,0,0,0,,,0,0,0
10650,1,MCD Parking near Post Office,MCD Parking near Post Office,1970-01-01 09:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"10272",100002,10650,10630,5370,,100002,0,2024-01-17 20:29:05.000,SYSTEM,2024-01-17 20:29:05.000,SYSTEM,ttnfy,"10272_562_13",10272,562,1,0,0,,,0,0,0
10661,1,NMCD Parking Adjacent Income Tax Building-Jhandewala,NMCD Parking Adjacent Income Tax Building-Jhandewala,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"7965",100002,10661,10641,5381,,100002,0,2024-01-18 14:39:04.000,SYSTEM,2024-01-18 14:39:04.000,SYSTEM,ttnfu,"7965_562_13",7965,562,1,0,0,,,0,0,0
10662,1,Bangalore East Railway Station Parking,Bangalore East Railway Station Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"18027",100002,10662,10642,5382,,100002,0,2024-01-18 16:09:38.000,SYSTEM,2024-01-18 16:09:38.000,SYSTEM,tdr1y,"18027_562_13",18027,562,1,0,0,,,0,0,0
